item,item_cond,sound,corr_ans,group,block_id,listname,rating_for,position,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,rating_1.response,rating_1.rt,participant
6,TDF,TDF_6_voard_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,2.904,103
10,TDF,TDF_10_brod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,0.937,103
13,TDF,TDF_13_ljud_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.871,103
2,TDF,TDF_2_ved_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,0.937,103
4,TDF,TDF_4_rod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,1.637,103
28,TTF,TTF_28_brant_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,1.237,103
25,TTF,TTF_25_synt_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,1.086,103
7,TDF,TDF_7_vid_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,1.386,103
1,TDF,TDF_1_rid_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,0.803,103
3,TDF,TDF_3_raad_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,1.138,103
21,TTF,TTF_21_gjoet_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,0.953,103
14,TDF,TDF_14_mod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,1.038,103
18,TTF,TTF_18_skjut_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,1.621,103
23,TTF,TTF_23_hut_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,0.703,103
24,TTF,TTF_24_smit_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,1.037,103
26,TTF,TTF_26_rymt_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,0.72,103
32,TDF,TDF_32_hoard_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,1,1.721,103
12,TTF,TTF_12_smet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,6,2.821,103
22,TDF,TDF_22_hed_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,1,1.305,103
10,TTF,TTF_10_broet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,1.22,103
9,TTF,TTF_9_bot_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,1.804,103
13,TTF,TTF_13_gjut_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,3.205,103
18,TDF,TDF_18_sjud_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,2.17,103
5,TTF,TTF_5_voat_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,1.321,103
7,TTF,TTF_7_vit_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,0.854,103
14,TTF,TTF_14_mot_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,1.12,103
20,TDF,TDF_20_god_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,0.971,103
11,TTF,TTF_11_svit_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,1.703,103
3,TTF,TTF_3_raat_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,5,0.887,103
19,TDF,TDF_19_sjod_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,1.738,103
26,TDF,TDF_26_rymd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,1,1.27,103
2,TTF,TTF_2_vet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,6,0.937,103
4,TTF,TTF_4_roet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,6,0.421,103
27,TDF,TDF_27_sand_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,1.787,103
25,TDF,TDF_25_synd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,0.638,103
23,TDF,TDF_23_hud_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,1,0.42,103
6,TTF,TTF_6_voart_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,1.47,103
16,TTF,TTF_16_font_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,1.003,103
29,TDF,TDF_29_baadd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,2.137,103
1,TTF,TTF_1_rit_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,0.804,103
30,TDF,TDF_30_sladd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,1,0.954,103
15,TTF,TTF_15_not_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,0.704,103
28,TDF,TDF_28_brand_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,1.853,103
17,TDF,TDF_17_sked_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,1.221,103
31,TDF,TDF_31_brodd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,0.971,103
24,TDF,TDF_24_smid_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,1.587,103
8,TTF,TTF_8_noet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,0.588,103
21,TDF,TDF_21_ljod_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,1.671,103
7,TTI,TTI_7_tenn_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,3,4.904,103
13,TTI,TTI_13_tog_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,5,0.72,103
6,TTI,TTI_6_teg_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,4,2.071,103
26,TDI,TDI_26_doe_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.588,103
27,TDI,TDI_27_doem_edit_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,1.454,103
8,TTI,TTI_8_tia_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,4,1.67,103
15,TDI,TDI_15_dom_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,0.936,103
18,TDI,TDI_18_dum_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,0.671,103
20,TDI,TDI_20_dur_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,1.121,103
3,TTI,TTI_3_tal_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,5,0.738,103
1,TTI,TTI_1_tag_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,5,0.637,103
17,TDI,TDI_17_dopp_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,0.484,103
10,TTI,TTI_10_titt_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,3,0.637,103
9,TTI,TTI_9_till_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,4,0.736,103
4,TTI,TTI_4_tam_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,6,0.687,103
23,TDI,TDI_23_doa_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,5,0.603,103
5,TTI,TTI_5_tass_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,0.753,103
11,TTI,TTI_11_tipp_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,4,0.72,103
21,TDI,TDI_21_dugg_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,0.704,103
24,TDI,TDI_24_daack_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,0.437,103
19,TDI,TDI_19_dun_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,1.021,103
16,TDI,TDI_16_don_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,1.055,103
14,TTI,TTI_14_tok_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,6,1.053,103
25,TDI,TDI_25_daar_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.87,103
2,TTI,TTI_2_tagg_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,4,1.171,103
12,TTI,TTI_12_toa_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,6,2.72,103
22,TDI,TDI_22_dy_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,0.437,103
23,TTI,TTI_23_toa_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,1.37,103
2,TDI,TDI_2_dagg_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,3,1.454,103
24,TTI,TTI_24_taack_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,0.404,103
18,TTI,TTI_18_tum_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,0.504,103
5,TDI,TDI_5_dass_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,4,1.986,103
26,TTI,TTI_26_toe_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,2.071,103
1,TDI,TDI_1_dag_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,3,0.455,103
27,TTI,TTI_27_toem_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,0.537,103
13,TDI,TDI_13_dog_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,4,0.687,103
20,TTI,TTI_20_tur_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,0.837,103
8,TDI,TDI_8_dia_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,6,0.454,103
11,TDI,TDI_11_dipp_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.87,103
7,TDI,TDI_7_den_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.771,103
10,TDI,TDI_10_ditt_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.804,103
14,TDI,TDI_14_dok_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.937,103
6,TDI,TDI_6_deg_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.787,103
16,TTI,TTI_16_ton_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,0.468,103
19,TTI,TTI_19_tun_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,3,0.753,103
15,TTI,TTI_15_tom_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,0.604,103
3,TDI,TDI_3_dal_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,5,0.938,103
25,TTI,TTI_25_taar_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,4,1.02,103
21,TTI,TTI_21_tugg_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,1.054,103
12,TDI,TDI_12_doa_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,4,0.421,103
22,TTI,TTI_22_ty_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,3,0.92,103
17,TTI,TTI_17_topp_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,0.588,103
4,TDI,TDI_4_dam_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,5,0.454,103
9,TDI,TDI_9_dill_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,6,0.87,103
82,EFW,EFW_52_framhoalla_070319.wav,j,c ,NA,,,,j,1,2.483651712,NA,NA,104
1,ECW,ECW_1_anka_070319.wav,j,c ,NA,,,,j,1,3.669037376,NA,NA,104
63,EFW,EFW_33_elva_070319.wav,j,c ,NA,,,,j,1,1.169981866,NA,NA,104
27,ECW,ECW_27_panorama_070319.wav,j,c ,NA,,,,j,1,1.036064074,NA,NA,104
95,ENW,ENW_5_spoamisk_150219.wav,n,c ,NA,,,,n,1,1.050293355,NA,NA,104
99,ENW,ENW_9_samlemor_150219.wav,n,c ,NA,,,,n,1,0.818655189,NA,NA,104
20,ECW,ECW_20_sommarspel_070319.wav,j,c ,NA,,,,j,1,1.268830171,NA,NA,104
49,EFW,EFW_19_roerelse_070319.wav,j,c ,NA,,,,j,1,0.852485431,NA,NA,104
161,ENW,ENW_71_forskäckla_150219.wav,n,c ,NA,,,,n,1,0.669662003,NA,NA,104
162,ENW,ENW_72_urskecken_150219.wav,n,c ,NA,,,,n,1,0.685532312,NA,NA,104
169,ENW,ENW_79_lyxmare_150219.wav,n,c ,NA,,,,n,1,0.71924649,NA,NA,104
96,ENW,ENW_6_vilfroaser_150219.wav,n,c ,NA,,,,n,1,0.98626492,NA,NA,104
120,ENW,ENW_30_sojera_150219.wav,n,c ,NA,,,,n,1,0.786122671,NA,NA,104
64,EFW,EFW_34_sommar_070319.wav,j,c ,NA,,,,j,1,0.636359263,NA,NA,104
54,EFW,EFW_24_foersvinner_070319.wav,j,c ,NA,,,,j,1,0.80283779,NA,NA,104
25,ECW,ECW_25_oeverfoeras_070319.wav,j,c ,NA,,,,j,1,0.83601754,NA,NA,104
28,ECW,ECW_28_maskinerna_070319.wav,j,c ,NA,,,,j,1,0.61886634,NA,NA,104
39,EFW,EFW_9_infektion_070319.wav,j,c ,NA,,,,j,1,0.518794675,NA,NA,104
16,ECW,ECW_16_skinskalle_070319.wav,j,c ,NA,,,,j,1,0.519106978,NA,NA,104
97,ENW,ENW_7_flasera_150219.wav,n,c ,NA,,,,n,1,0.635594284,NA,NA,104
35,EFW,EFW_5_samhaalle_070319.wav,j,c ,NA,,,,j,1,0.469747248,NA,NA,104
23,ECW,ECW_23_maximal_070319.wav,j,c ,NA,,,,j,1,0.783776421,NA,NA,104
67,EFW,EFW_37_foervisso_070319.wav,j,c ,NA,,,,j,1,0.569764917,NA,NA,104
14,ECW,ECW_14_excellens_070319.wav,j,c ,NA,,,,j,1,0.652732818,NA,NA,104
143,ENW,ENW_53_svarmvisso_150219.wav,n,c ,NA,,,,n,1,0.702908702,NA,NA,104
153,ENW,ENW_63_femyrisk_150219.wav,n,c ,NA,,,,n,1,1.969246067,NA,NA,104
3,ECW,ECW_3_virus_070319.wav,j,c ,NA,,,,j,1,0.602902092,NA,NA,104
9,ECW,ECW_9_spinna_070319.wav,j,c ,NA,,,,j,1,0.768983926,NA,NA,104
164,ENW,ENW_74_malsera_150219.wav,n,c ,NA,,,,n,1,0.535683412,NA,NA,104
90,EFW,EFW_60_insulin_070319.wav,j,c ,NA,,,,j,1,0.53590483,NA,NA,104
59,EFW,EFW_29_formen_070319.wav,j,c ,NA,,,,j,1,0.819557358,NA,NA,104
10,ECW,ECW_10_flisa_070319.wav,j,c ,NA,,,,j,1,0.502726301,NA,NA,104
106,ENW,ENW_16_rolinkar_150219.wav,n,c ,NA,,,,n,1,0.586485,NA,NA,104
58,EFW,EFW_28_olja_070319.wav,j,c ,NA,,,,j,1,1.484049773,NA,NA,104
92,ENW,ENW_2_overralka_150219.wav,n,c ,NA,,,,n,1,0.48611202,NA,NA,104
174,ENW,ENW_84_hurmarna_150219.wav,n,c ,NA,,,,n,1,0.635778716,NA,NA,104
126,ENW,ENW_36_skymlosa_150219.wav,n,c ,NA,,,,n,1,0.820144403,NA,NA,104
22,ECW,ECW_22_anonyma_070319.wav,j,c ,NA,,,,j,1,0.485910662,NA,NA,104
46,EFW,EFW_16_lyssna_070319.wav,j,c ,NA,,,,j,1,0.552772056,NA,NA,104
118,ENW,ENW_28_läkermask_150219.wav,n,c ,NA,,,,j,0,0.753050226,NA,NA,104
110,ENW,ENW_20_invonen_150219.wav,n,c ,NA,,,,n,1,0.468739497,NA,NA,104
87,EFW,EFW_57_loenerna_070319.wav,j,c ,NA,,,,j,1,0.485735265,NA,NA,104
171,ENW,ENW_81_persifera_150219.wav,n,c ,NA,,,,n,1,0.836062642,NA,NA,104
180,ENW,ENW_90_skrivinar_150219.wav,n,c ,NA,,,,n,1,0.536421632,NA,NA,104
149,ENW,ENW_59_kyrkmänning_150219.wav,n,c ,NA,,,,n,1,1.06961203,NA,NA,104
84,EFW,EFW_54_romaner_070319.wav,j,c ,NA,,,,j,1,0.552591398,NA,NA,104
42,EFW,EFW_12_foeremoal_070319.wav,j,c ,NA,,,,j,1,0.852593808,NA,NA,104
6,ECW,ECW_6_sila_070319.wav,j,c ,NA,,,,n,0,0.603136015,NA,NA,104
166,ENW,ENW_76_omfläskor_150219.wav,n,c ,NA,,,,n,1,0.719445911,NA,NA,104
141,ENW,ENW_51_skillare_150219.wav,n,c ,NA,,,,n,1,0.802911337,NA,NA,104
13,ECW,ECW_13_kanonform_070319.wav,j,c ,NA,,,,j,1,0.686133975,NA,NA,104
75,EFW,EFW_45_innanfoer_070319.wav,j,c ,NA,,,,j,1,0.616905993,NA,NA,104
32,EFW,EFW_2_snarare_070319.wav,j,c ,NA,,,,j,1,0.502448976,NA,NA,104
18,ECW,ECW_18_morkulla_070319.wav,j,c ,NA,,,,j,1,0.519638409,NA,NA,104
101,ENW,ENW_11_fränna_150219.wav,n,c ,NA,,,,n,1,0.819634874,NA,NA,104
93,ENW,ENW_3_vissorens_150219.wav,n,c ,NA,,,,n,1,0.636125477,NA,NA,104
150,ENW,ENW_60_lackpenar_150219.wav,n,c ,NA,,,,n,1,0.518891728,NA,NA,104
121,ENW,ENW_31_romation_150219.wav,n,c ,NA,,,,n,1,0.552413811,NA,NA,104
19,ECW,ECW_19_persiska_070319.wav,j,c ,NA,,,,j,1,0.669762873,NA,NA,104
88,EFW,EFW_58_examen_070319.wav,j,c ,NA,,,,j,1,0.61724237,NA,NA,104
105,ENW,ENW_15_forfeckla_150219.wav,n,c ,NA,,,,j,0,1.369024334,NA,NA,104
148,ENW,ENW_58_malvossa_150219.wav,n,c ,NA,,,,n,1,0.568998586,NA,NA,104
123,ENW,ENW_33_froamation_150219.wav,n,c ,NA,,,,n,1,1.019047676,NA,NA,104
51,EFW,EFW_21_varierar_070319.wav,j,c ,NA,,,,j,1,0.666979059,NA,NA,104
114,ENW,ENW_24_samjoner_150219.wav,n,c ,NA,,,,n,1,1.086254796,NA,NA,104
147,ENW,ENW_57_flovanning_150219.wav,n,c ,NA,,,,n,1,0.652603548,NA,NA,104
8,ECW,ECW_8_fryshus_070319.wav,j,c ,NA,,,,j,1,0.735753265,NA,NA,104
52,EFW,EFW_22_normala_070319.wav,j,c ,NA,,,,j,1,1.353083323,NA,NA,104
98,ENW,ENW_8_haväras_150219.wav,n,c ,NA,,,,j,0,4.737095791,NA,NA,104
61,EFW,EFW_31_jaamfoera_070319.wav,j,c ,NA,,,,j,1,1.086008731,NA,NA,104
81,EFW,EFW_51_seminarier_070319.wav,j,c ,NA,,,,j,1,0.952521302,NA,NA,104
122,ENW,ENW_32_fonering_150219.wav,n,c ,NA,,,,n,1,0.586307847,NA,NA,104
5,ECW,ECW_5_kamma_070319.wav,j,c ,NA,,,,n,0,0.852069122,NA,NA,104
38,EFW,EFW_8_samman_070319.wav,j,c ,NA,,,,j,1,0.669627782,NA,NA,104
135,ENW,ENW_45_fammoarens_150219.wav,n,c ,NA,,,,n,1,0.733690826,NA,NA,104
80,EFW,EFW_50_snaalla_070319.wav,j,c ,NA,,,,j,1,0.569538747,NA,NA,104
48,EFW,EFW_18_nummer_070319.wav,j,c ,NA,,,,j,1,0.785806817,NA,NA,104
71,EFW,EFW_41_infinna_070319.wav,j,c ,NA,,,,j,1,0.8698543,NA,NA,104
68,EFW,EFW_38_foerefoell_070319.wav,j,c ,NA,,,,j,1,1.018908501,NA,NA,104
89,EFW,EFW_59_filosofin_070319.wav,j,c ,NA,,,,j,1,0.71951656,NA,NA,104
76,EFW,EFW_46_foerhoer_070319.wav,j,c ,NA,,,,j,1,0.83565127,NA,NA,104
165,ENW,ENW_75_foarskining_150219.wav,n,c ,NA,,,,n,1,0.919590909,NA,NA,104
173,ENW,ENW_83_fyrskovar_150219.wav,n,c ,NA,,,,n,1,0.903030894,NA,NA,104
138,ENW,ENW_48_skyjamsen_150219.wav,n,c ,NA,,,,n,1,0.969486896,NA,NA,104
177,ENW,ENW_87_kloavare_150219.wav,n,c ,NA,,,,n,1,0.635942404,NA,NA,104
15,ECW,ECW_15_tjuvarna_070319.wav,j,c ,NA,,,,j,1,0.619509659,NA,NA,104
156,ENW,ENW_66_voarsmenar_150219.wav,n,c ,NA,,,,n,1,0.652300801,NA,NA,104
136,ENW,ENW_46_pommera_150219.wav,n,c ,NA,,,,n,1,0.502605066,NA,NA,104
47,EFW,EFW_17_januari_070319.wav,j,c ,NA,,,,j,1,0.385520739,NA,NA,104
163,ENW,ENW_73_vimmankalla_150219.wav,n,c ,NA,,,,n,1,0.618747155,NA,NA,104
128,ENW,ENW_38_roakanier_150219.wav,n,c ,NA,,,,n,1,0.585638971,NA,NA,104
31,EFW,EFW_1_allmaan_070319.wav,j,c ,NA,,,,j,1,0.553223826,NA,NA,104
175,ENW,ENW_85_forlinna_150219.wav,n,c ,NA,,,,n,1,0.668953131,NA,NA,104
55,EFW,EFW_25_informera_070319.wav,j,c ,NA,,,,j,1,0.4859383,NA,NA,104
29,ECW,ECW_29_mejerier_070319.wav,j,c ,NA,,,,j,1,0.436383686,NA,NA,104
167,ENW,ENW_77_somfera_150219.wav,n,c ,NA,,,,n,1,0.785518318,NA,NA,104
124,ENW,ENW_34_jomera_150219.wav,n,c ,NA,,,,n,1,0.752749457,NA,NA,104
24,ECW,ECW_24_fysiker_070319.wav,j,c ,NA,,,,j,1,1.035908861,NA,NA,104
72,EFW,EFW_42_naavaron_070319.wav,j,c ,NA,,,,j,1,0.60043507,NA,NA,104
137,ENW,ENW_47_oafläppen_150219.wav,n,c ,NA,,,,n,1,0.618980387,NA,NA,104
134,ENW,ENW_44_inlivna_150219.wav,n,c ,NA,,,,n,1,0.55277132,NA,NA,104
83,EFW,EFW_53_sovrum_070319.wav,j,c ,NA,,,,n,0,1.450384484,NA,NA,104
45,EFW,EFW_15_oeverens_070319.wav,j,c ,NA,,,,j,1,0.819379326,NA,NA,104
43,EFW,EFW_13_elever_070319.wav,j,c ,NA,,,,j,1,5.752620508,NA,NA,104
70,EFW,EFW_40_miljoner_070319.wav,j,c ,NA,,,,j,1,0.93620942,NA,NA,104
130,ENW,ENW_40_knipackar_150219.wav,n,c ,NA,,,,n,1,0.702135283,NA,NA,104
41,EFW,EFW_11_maanniskor_070319.wav,j,c ,NA,,,,j,1,0.953261481,NA,NA,104
127,ENW,ENW_37_spallrivet_150219.wav,n,c ,NA,,,,n,1,0.618944209,NA,NA,104
145,ENW,ENW_55_invaskin_150219.wav,n,c ,NA,,,,n,1,2.419431811,NA,NA,104
172,ENW,ENW_82_värskappa_150219.wav,n,c ,NA,,,,n,1,2.786066529,NA,NA,104
178,ENW,ENW_88_marsifen_150219.wav,n,c ,NA,,,,n,1,0.452402494,NA,NA,104
21,ECW,ECW_21_husera_070319.wav,j,c ,NA,,,,j,1,2.102067893,NA,NA,104
113,ENW,ENW_23_allsänning_150219.wav,n,c ,NA,,,,n,1,1.419255994,NA,NA,104
119,ENW,ENW_29_uppskira_150219.wav,n,c ,NA,,,,n,1,0.73614581,NA,NA,104
140,ENW,ENW_50_omsänare_150219.wav,n,c ,NA,,,,n,1,0.819691468,NA,NA,104
94,ENW,ENW_4_kyllfaren_150219.wav,n,c ,NA,,,,n,1,1.052832231,NA,NA,104
74,EFW,EFW_44_ljusa_070319.wav,j,c ,NA,,,,j,1,0.602378087,NA,NA,104
2,ECW,ECW_2_hinna_070319.wav,j,c ,NA,,,,j,1,1.01920385,NA,NA,104
66,EFW,EFW_36_haarifroan_070319.wav,j,c ,NA,,,,j,1,0.502304145,NA,NA,104
168,ENW,ENW_78_morvinder_150219.wav,n,c ,NA,,,,n,1,0.503176048,NA,NA,104
132,ENW,ENW_42_hamsforing_150219.wav,n,c ,NA,,,,n,1,1.202435208,NA,NA,104
60,EFW,EFW_30_officiella_070319.wav,j,c ,NA,,,,j,1,0.569432348,NA,NA,104
112,ENW,ENW_22_fjäserna_150219.wav,n,c ,NA,,,,n,1,1.419241307,NA,NA,104
152,ENW,ENW_62_ljullepilja_150219.wav,n,c ,NA,,,,n,1,0.969038196,NA,NA,104
91,ENW,ENW_1_norsimerar_150219.wav,n,c ,NA,,,,n,1,0.46915901,NA,NA,104
100,ENW,ENW_10_skinnamer_150219.wav,n,c ,NA,,,,n,1,1.286008091,NA,NA,104
40,EFW,EFW_10_laarare_070319.wav,j,c ,NA,,,,j,1,0.536567922,NA,NA,104
17,ECW,ECW_17_majonnaas_070319.wav,j,c ,NA,,,,j,1,0.586391162,NA,NA,104
33,EFW,EFW_3_familjen_070319.wav,j,c ,NA,,,,j,1,0.385805717,NA,NA,104
146,ENW,ENW_56_lysskarna_150219.wav,n,c ,NA,,,,n,1,0.819508545,NA,NA,104
157,ENW,ENW_67_oafreskar_150219.wav,n,c ,NA,,,,n,1,0.835621044,NA,NA,104
62,EFW,EFW_32_fyller_070319.wav,j,c ,NA,,,,j,1,0.61897305,NA,NA,104
115,ENW,ENW_25_affierar_150219.wav,n,c ,NA,,,,n,1,0.783792184,NA,NA,104
44,EFW,EFW_14_foersoeken_070319.wav,j,c ,NA,,,,j,1,1.352421177,NA,NA,104
102,ENW,ENW_12_snälmola_150219.wav,n,c ,NA,,,,n,1,0.6503707,NA,NA,104
65,EFW,EFW_35_affaarer_070319.wav,j,c ,NA,,,,j,1,0.285872674,NA,NA,104
131,ENW,ENW_41_vessmaren_150219.wav,n,c ,NA,,,,n,1,0.335686002,NA,NA,104
109,ENW,ENW_19_morloren_150219.wav,n,c ,NA,,,,n,1,0.652451419,NA,NA,104
50,EFW,EFW_20_fenomen_070319.wav,j,c ,NA,,,,j,1,1.252785303,NA,NA,104
37,EFW,EFW_7_sociala_070319.wav,j,c ,NA,,,,j,1,1.318780659,NA,NA,104
155,ENW,ENW_65_hamfylla_150219.wav,n,c ,NA,,,,n,1,0.618953839,NA,NA,104
154,ENW,ENW_64_havskvare_150219.wav,n,c ,NA,,,,n,1,0.152408282,NA,NA,104
30,ECW,ECW_30_recensioner_070319.wav,j,c ,NA,,,,j,1,0.352688166,NA,NA,104
11,ECW,ECW_11_foersoeka_070319.wav,j,c ,NA,,,,j,1,0.369279481,NA,NA,104
4,ECW,ECW_4_skraalla_070319.wav,j,c ,NA,,,,j,1,1.00230061,NA,NA,104
170,ENW,ENW_80_tjarfera_150219.wav,n,c ,NA,,,,n,1,0.319334398,NA,NA,104
129,ENW,ENW_39_ljusonar_150219.wav,n,c ,NA,,,,n,1,0.485994652,NA,NA,104
79,EFW,EFW_49_vaasen_070319.wav,j,c ,NA,,,,j,1,0.25240297,NA,NA,104
12,ECW,ECW_12_moehippa_070319.wav,j,c ,NA,,,,j,1,0.519551317,NA,NA,104
77,EFW,EFW_47_invoanare_070319.wav,j,c ,NA,,,,j,1,0.369076719,NA,NA,104
104,ENW,ENW_14_kärmenor_150219.wav,n,c ,NA,,,,n,1,1.93659507,NA,NA,104
36,EFW,EFW_6_massa_070319.wav,j,c ,NA,,,,j,1,0.669077949,NA,NA,104
73,EFW,EFW_43_halvoar_070319.wav,j,c ,NA,,,,j,1,0.552694349,NA,NA,104
151,ENW,ENW_61_myckskina_150219.wav,n,c ,NA,,,,n,1,0.552417754,NA,NA,104
108,ENW,ENW_18_moalursena_150219.wav,n,c ,NA,,,,n,1,0.869013292,NA,NA,104
158,ENW,ENW_68_presionar_150219.wav,n,c ,NA,,,,n,1,0.652507709,NA,NA,104
139,ENW,ENW_49_hälskrena_150219.wav,n,c ,NA,,,,n,1,0.702845322,NA,NA,104
26,ECW,ECW_26_kroenikoeren_070319.wav,j,c ,NA,,,,j,1,0.519715493,NA,NA,104
53,EFW,EFW_23_aamne_070319.wav,j,c ,NA,,,,j,1,0.718932667,NA,NA,104
