Subject,Session,Sound,Spelling1.ACC,Spelling1.RT,Word,Block,Group,participant
45,2,t,1,934,cart,1,control,245
45,2,t,1,3497,fate,1,control,245
45,2,d,0,2205,code,1,control,245
45,2,d,1,1155,road,1,control,245
45,2,d,1,1189,Swede,1,control,245
45,2,d,1,1243,fond,1,control,245
45,2,d,0,2459,cold,1,control,245
45,2,d,1,1067,sad,1,control,245
45,2,d,1,1500,ford,1,control,245
45,2,d,1,1553,skid,1,control,245
45,2,d,1,1013,said,1,control,245
45,2,d,0,1080,mad,1,control,245
45,2,d,0,1850,cued,1,control,245
45,2,d,1,1228,hid,1,control,245
45,2,d,1,3406,hide,1,control,245
45,2,d,1,1141,charred,1,control,245
45,2,d,0,1873,ride,1,control,245
45,2,d,1,927,pad,1,control,245
45,2,d,1,1325,weed,1,control,245
45,2,d,1,1172,owed,1,control,245
45,2,d,0,2190,wide,1,control,245
45,2,d,1,1244,fad,1,control,245
45,2,d,1,1055,send,1,control,245
45,2,d,1,1265,wed,1,control,245
45,2,d,1,978,cord,1,control,245
45,2,d,1,1137,nod,1,control,245
45,2,d,0,1651,wade,1,control,245
45,2,d,0,1824,slide,1,control,245
45,2,d,1,1377,played,1,control,245
45,2,d,0,2147,spade,1,control,245
45,2,d,1,1775,seed,1,control,245
45,2,d,1,1148,plod,1,control,245
45,2,d,1,1152,rude,2,control,245
45,2,t,1,1322,colt,2,control,245
45,2,t,1,1194,spate,2,control,245
45,2,d,1,1337,mud,2,control,245
45,2,d,1,1187,side,2,control,245
45,2,t,1,1085,oat,2,control,245
45,2,d,1,961,feed,2,control,245
45,2,d,0,1073,need,2,control,245
45,2,t,1,1186,set,2,control,245
45,2,t,1,1240,pat,2,control,245
45,2,d,0,2248,made,2,control,245
45,2,t,1,1040,wheat,2,control,245
45,2,d,1,928,rod,2,control,245
45,2,d,1,1596,mode,2,control,245
45,2,d,0,1331,fried,2,control,245
45,2,d,1,1961,plead,2,control,245
45,2,d,1,2767,raid,2,control,245
45,2,t,1,1078,cent,2,control,245
45,2,d,1,1326,mead,2,control,245
45,2,t,1,1228,skit,2,control,245
45,2,t,1,1233,height,2,control,245
45,2,t,0,1398,chart,2,control,245
45,2,t,1,2939,fat,2,control,245
45,2,t,1,1180,sweet,2,control,245
45,2,t,1,3096,hit,2,control,245
45,2,d,1,1334,mound,2,control,245
45,2,d,1,1047,kid,2,control,245
45,2,t,1,1093,wet,2,control,245
45,2,d,1,894,card,2,control,245
45,2,d,0,1162,herd,2,control,245
45,2,t,0,1438,plot,2,control,245
45,2,t,1,1230,fort,2,control,245
45,2,d,1,1214,led,2,control,245
45,2,t,1,1052,wait,2,control,245
45,2,t,1,1593,slight,2,control,245
45,2,d,1,1332,mood,2,control,245
45,2,t,0,1967,plate,2,control,245
45,2,t,0,2797,cute,2,control,245
45,2,d,0,1515,aid,2,control,245
45,2,t,1,1401,font,2,control,245
45,2,d,1,1557,laid,2,control,245
45,2,d,1,1591,heed,2,control,245
45,2,d,1,1619,had,2,control,245
45,2,d,1,1731,mend,2,control,245
45,2,d,1,1277,dead,2,control,245
45,2,t,1,1130,knot,2,control,245
45,2,t,1,1197,coat,2,control,245
45,2,d,1,1331,node,2,control,245
45,2,t,1,996,sat,2,control,245
45,2,t,1,1251,right,2,control,245
45,2,t,1,1120,mat,2,control,245
45,2,t,1,1255,court,2,control,245
45,2,t,1,1625,white,2,control,245
45,2,d,1,945,fade,2,control,245
45,2,d,1,1154,hard,2,control,245
45,2,d,1,2257,cod,2,control,245
45,2,d,1,1138,slid,2,control,245
45,2,t,1,1038,wrote,2,control,245
45,2,d,1,939,pod,2,control,245
45,2,t,1,1407,seat,2,control,245
46,2,t,1,862,cot,1,control,246
46,2,t,1,1821,neat,1,control,246
46,2,t,0,1737,feet,1,control,246
46,2,t,0,838,eight,1,control,246
46,2,t,0,1216,fright,1,control,246
46,2,t,1,827,kit,1,control,246
46,2,t,0,1685,hat,1,control,246
46,2,t,0,1343,meant,1,control,246
46,2,t,1,1036,note,1,control,246
46,2,t,1,1450,sight,1,control,246
46,2,t,1,919,hurt,1,control,246
46,2,t,0,1437,let,1,control,246
46,2,t,0,2944,debt,1,control,246
46,2,t,1,646,heat,1,control,246
46,2,t,0,1357,heart,1,control,246
46,2,t,0,1380,mount,1,control,246
46,2,t,1,1200,mutt,1,control,246
46,2,t,0,683,late,1,control,246
46,2,t,1,1011,rate,1,control,246
46,2,t,0,1309,slit,1,control,246
46,2,t,0,863,mate,1,control,246
46,2,t,0,1109,moat,1,control,246
46,2,t,1,1010,rot,1,control,246
46,2,t,0,1096,meat,1,control,246
46,2,t,0,1486,pleat,1,control,246
46,2,t,0,975,moot,1,control,246
46,2,t,0,1927,pot,1,control,246
46,2,t,1,1353,root,1,control,246
46,2,t,0,1162,cart,1,control,246
46,2,t,0,1277,fate,1,control,246
46,2,d,1,871,code,1,control,246
46,2,d,0,1351,road,1,control,246
46,2,d,1,1555,Swede,1,control,246
46,2,d,0,1663,fond,1,control,246
46,2,d,0,1109,cold,1,control,246
46,2,d,1,728,sad,1,control,246
46,2,d,0,1316,ford,1,control,246
46,2,d,0,1426,skid,1,control,246
46,2,d,1,517,said,1,control,246
46,2,d,1,930,mad,1,control,246
46,2,d,0,1175,cued,1,control,246
46,2,d,0,713,hid,1,control,246
46,2,d,0,1264,hide,1,control,246
46,2,d,0,1182,charred,1,control,246
46,2,d,0,689,ride,1,control,246
46,2,d,0,833,pad,1,control,246
46,2,d,0,971,weed,1,control,246
46,2,d,1,914,owed,1,control,246
46,2,d,0,676,wide,1,control,246
46,2,d,1,1343,fad,1,control,246
46,2,d,0,1430,send,1,control,246
46,2,d,1,889,wed,1,control,246
46,2,d,0,1068,cord,1,control,246
46,2,d,1,1058,nod,1,control,246
46,2,d,1,929,wade,1,control,246
46,2,d,0,937,slide,1,control,246
46,2,d,0,1024,played,1,control,246
46,2,d,0,1270,spade,1,control,246
46,2,d,1,1054,seed,1,control,246
46,2,d,0,769,plod,1,control,246
46,2,d,1,1890,herd,2,control,246
46,2,d,0,1055,heed,2,control,246
46,2,t,0,1495,set,2,control,246
46,2,t,1,986,oat,2,control,246
46,2,d,1,990,kid,2,control,246
46,2,d,1,1084,led,2,control,246
46,2,d,0,1149,pod,2,control,246
46,2,t,0,1272,wheat,2,control,246
46,2,d,0,1438,mood,2,control,246
46,2,t,0,1217,seat,2,control,246
46,2,d,0,1401,plead,2,control,246
46,2,d,0,1378,feed,2,control,246
46,2,t,0,1186,wet,2,control,246
46,2,d,0,968,rod,2,control,246
46,2,d,0,1046,laid,2,control,246
46,2,d,1,1298,hard,2,control,246
46,2,d,0,1316,side,2,control,246
46,2,t,0,1468,coat,2,control,246
46,2,d,0,1382,mead,2,control,246
46,2,d,1,1428,fade,2,control,246
46,2,t,0,1684,cute,2,control,246
46,2,d,0,1351,mode,2,control,246
46,2,t,0,1633,chart,2,control,246
46,2,t,0,1237,sat,2,control,246
46,2,d,1,2016,mend,2,control,246
46,2,t,0,1612,court,2,control,246
46,2,t,1,1821,height,2,control,246
46,2,t,0,1367,wrote,2,control,246
46,2,t,0,1645,cent,2,control,246
46,2,t,0,2144,spate,2,control,246
46,2,d,0,1399,fried,2,control,246
46,2,t,0,1306,sweet,2,control,246
46,2,t,0,1284,white,2,control,246
46,2,d,0,1262,mound,2,control,246
46,2,d,1,1394,node,2,control,246
46,2,t,0,1042,mat,2,control,246
46,2,d,1,1808,raid,2,control,246
46,2,t,0,1323,fat,2,control,246
46,2,d,1,1815,mud,2,control,246
46,2,d,1,964,aid,2,control,246
46,2,t,1,1359,slight,2,control,246
46,2,t,0,1453,hit,2,control,246
46,2,t,0,1185,plot,2,control,246
46,2,d,1,867,cod,2,control,246
46,2,d,0,993,had,2,control,246
46,2,d,1,1188,made,2,control,246
46,2,t,0,2188,wait,2,control,246
46,2,t,0,916,knot,2,control,246
46,2,d,0,1205,slid,2,control,246
46,2,t,0,1062,pat,2,control,246
46,2,t,0,1538,font,2,control,246
46,2,d,0,1039,card,2,control,246
46,2,d,0,980,rude,2,control,246
46,2,t,0,1758,colt,2,control,246
46,2,t,1,1165,plate,2,control,246
46,2,t,0,2210,skit,2,control,246
46,2,d,0,1234,dead,2,control,246
46,2,t,1,1083,right,2,control,246
46,2,t,0,1394,fort,2,control,246
46,2,d,1,1271,need,2,control,246
47,2,d,1,1168,cod,1,control,247
47,2,d,0,1750,need,1,control,247
47,2,d,1,1188,feed,1,control,247
47,2,d,0,1022,aid,1,control,247
47,2,d,0,946,fried,1,control,247
47,2,d,1,737,kid,1,control,247
47,2,d,0,764,had,1,control,247
47,2,d,0,1501,mend,1,control,247
47,2,d,0,994,node,1,control,247
47,2,d,1,1244,side,1,control,247
47,2,d,0,822,herd,1,control,247
47,2,d,0,985,led,1,control,247
47,2,d,1,1014,dead,1,control,247
47,2,d,0,845,heed,1,control,247
47,2,d,0,2450,hard,1,control,247
47,2,d,0,1283,mound,1,control,247
47,2,d,0,2219,mud,1,control,247
47,2,d,0,1206,laid,1,control,247
47,2,d,1,1332,raid,1,control,247
47,2,d,1,1135,slid,1,control,247
47,2,d,1,1329,made,1,control,247
47,2,d,1,895,mode,1,control,247
47,2,d,0,1282,rod,1,control,247
47,2,d,0,1218,mead,1,control,247
47,2,d,1,1690,plead,1,control,247
47,2,d,1,831,mood,1,control,247
47,2,d,0,912,pod,1,control,247
47,2,d,1,2417,rude,1,control,247
47,2,d,1,1194,card,1,control,247
47,2,d,0,933,fade,1,control,247
47,2,t,1,1905,coat,1,control,247
47,2,t,1,1669,wrote,1,control,247
47,2,t,1,1364,sweet,1,control,247
47,2,t,1,844,font,1,control,247
47,2,t,0,920,colt,1,control,247
47,2,t,1,1014,sat,1,control,247
47,2,t,1,1131,fort,1,control,247
47,2,t,0,2189,skit,1,control,247
47,2,t,0,1335,set,1,control,247
47,2,t,0,951,mat,1,control,247
47,2,t,1,790,cute,1,control,247
47,2,t,1,1136,hit,1,control,247
47,2,t,1,1833,height,1,control,247
47,2,t,0,931,chart,1,control,247
47,2,t,1,1204,right,1,control,247
47,2,t,1,735,pat,1,control,247
47,2,t,1,1305,wheat,1,control,247
47,2,t,0,1838,oat,1,control,247
47,2,t,1,1492,white,1,control,247
47,2,t,1,971,fat,1,control,247
47,2,t,1,1099,cent,1,control,247
47,2,t,1,1342,wet,1,control,247
47,2,t,1,1672,court,1,control,247
47,2,t,0,793,knot,1,control,247
47,2,t,1,1078,wait,1,control,247
47,2,t,0,1306,slight,1,control,247
47,2,t,0,1669,plate,1,control,247
47,2,t,0,1628,spate,1,control,247
47,2,t,0,1153,seat,1,control,247
47,2,t,1,813,plot,1,control,247
47,2,d,1,1288,slide,2,control,247
47,2,d,1,1578,pad,2,control,247
47,2,d,1,1085,sad,2,control,247
47,2,t,0,969,cart,2,control,247
47,2,d,1,935,cued,2,control,247
47,2,d,0,1755,plod,2,control,247
47,2,t,1,981,late,2,control,247
47,2,t,1,929,eight,2,control,247
47,2,t,1,1758,pleat,2,control,247
47,2,d,1,1090,played,2,control,247
47,2,t,0,1754,heart,2,control,247
47,2,t,1,1518,neat,2,control,247
47,2,d,0,1208,code,2,control,247
47,2,t,1,794,hat,2,control,247
47,2,d,1,1208,hide,2,control,247
47,2,t,0,939,feet,2,control,247
47,2,t,0,965,rate,2,control,247
47,2,t,0,842,moot,2,control,247
47,2,d,1,881,weed,2,control,247
47,2,d,1,787,said,2,control,247
47,2,t,0,958,kit,2,control,247
47,2,d,0,824,wade,2,control,247
47,2,t,0,1367,sight,2,control,247
47,2,d,1,871,cord,2,control,247
47,2,t,1,911,fate,2,control,247
47,2,t,0,686,debt,2,control,247
47,2,t,0,858,slit,2,control,247
47,2,t,1,1039,meant,2,control,247
47,2,t,1,849,pot,2,control,247
47,2,d,0,1472,Swede,2,control,247
47,2,d,1,810,cold,2,control,247
47,2,d,1,985,fond,2,control,247
47,2,t,0,1478,mate,2,control,247
47,2,d,0,1056,wide,2,control,247
47,2,d,1,1876,skid,2,control,247
47,2,t,1,1110,cot,2,control,247
47,2,d,0,1471,fad,2,control,247
47,2,t,0,825,moat,2,control,247
47,2,d,1,990,owed,2,control,247
47,2,t,0,1229,fright,2,control,247
47,2,t,1,778,hurt,2,control,247
47,2,d,1,1221,ford,2,control,247
47,2,t,0,785,note,2,control,247
47,2,d,1,1101,spade,2,control,247
47,2,t,1,915,meat,2,control,247
47,2,d,0,1027,hid,2,control,247
47,2,d,0,1262,mad,2,control,247
47,2,t,1,864,mount,2,control,247
47,2,t,1,1032,rot,2,control,247
47,2,t,0,1418,root,2,control,247
47,2,t,0,1546,let,2,control,247
47,2,d,0,889,wed,2,control,247
47,2,t,1,890,heat,2,control,247
47,2,d,1,964,send,2,control,247
47,2,d,0,1051,ride,2,control,247
47,2,t,1,1123,mutt,2,control,247
47,2,d,1,1548,road,2,control,247
47,2,d,1,884,charred,2,control,247
47,2,d,1,834,seed,2,control,247
47,2,d,1,777,nod,2,control,247
48,2,d,1,2065,cod,1,control,248
48,2,d,0,1216,need,1,control,248
48,2,d,1,1597,feed,1,control,248
48,2,d,0,1717,aid,1,control,248
48,2,d,0,1344,fried,1,control,248
48,2,d,0,1524,kid,1,control,248
48,2,d,0,1240,had,1,control,248
48,2,d,1,1677,mend,1,control,248
48,2,d,1,2826,node,1,control,248
48,2,d,1,1973,side,1,control,248
48,2,d,0,1075,herd,1,control,248
48,2,d,0,2562,led,1,control,248
48,2,d,1,2501,dead,1,control,248
48,2,d,1,1465,heed,1,control,248
48,2,d,1,2233,hard,1,control,248
48,2,d,0,1240,mound,1,control,248
48,2,d,0,2165,mud,1,control,248
48,2,d,0,3005,laid,1,control,248
48,2,d,1,2219,raid,1,control,248
48,2,d,1,1486,slid,1,control,248
48,2,d,0,1588,made,1,control,248
48,2,d,0,1277,mode,1,control,248
48,2,d,0,2024,rod,1,control,248
48,2,d,1,2499,mead,1,control,248
48,2,d,0,2071,plead,1,control,248
48,2,d,1,1917,mood,1,control,248
48,2,d,1,1714,pod,1,control,248
48,2,d,0,2343,rude,1,control,248
48,2,d,1,2288,card,1,control,248
48,2,d,1,1596,fade,1,control,248
48,2,t,1,1354,coat,1,control,248
48,2,t,1,1587,wrote,1,control,248
48,2,t,1,1628,sweet,1,control,248
48,2,t,1,1465,font,1,control,248
48,2,t,1,1679,colt,1,control,248
48,2,t,1,2236,sat,1,control,248
48,2,t,1,1688,fort,1,control,248
48,2,t,1,2393,skit,1,control,248
48,2,t,1,2228,set,1,control,248
48,2,t,0,1912,mat,1,control,248
48,2,t,1,1466,cute,1,control,248
48,2,t,1,1849,hit,1,control,248
48,2,t,1,2416,height,1,control,248
48,2,t,1,1973,chart,1,control,248
48,2,t,1,1323,right,1,control,248
48,2,t,1,1856,pat,1,control,248
48,2,t,1,1131,wheat,1,control,248
48,2,t,1,2226,oat,1,control,248
48,2,t,1,2006,white,1,control,248
48,2,t,1,1046,fat,1,control,248
48,2,t,1,1462,cent,1,control,248
48,2,t,1,1136,wet,1,control,248
48,2,t,1,1712,court,1,control,248
48,2,t,1,1342,knot,1,control,248
48,2,t,1,1388,wait,1,control,248
48,2,t,1,1665,slight,1,control,248
48,2,t,1,1885,plate,1,control,248
48,2,t,1,1979,spate,1,control,248
48,2,t,1,3487,seat,1,control,248
48,2,t,1,1727,plot,1,control,248
48,2,t,1,1430,pleat,2,control,248
48,2,d,1,1118,hide,2,control,248
48,2,t,1,1259,hat,2,control,248
48,2,d,0,1466,code,2,control,248
48,2,d,1,1553,weed,2,control,248
48,2,d,1,1335,nod,2,control,248
48,2,d,1,1739,cord,2,control,248
48,2,d,1,1783,sad,2,control,248
48,2,t,1,1393,meat,2,control,248
48,2,d,1,1535,ford,2,control,248
48,2,d,0,1345,plod,2,control,248
48,2,t,1,1304,heat,2,control,248
48,2,t,1,1729,let,2,control,248
48,2,d,1,2375,charred,2,control,248
48,2,d,1,1396,spade,2,control,248
48,2,t,1,1184,mate,2,control,248
48,2,d,1,1880,road,2,control,248
48,2,t,1,2005,late,2,control,248
48,2,t,0,1268,slit,2,control,248
48,2,t,1,1392,eight,2,control,248
48,2,d,1,1912,ride,2,control,248
48,2,t,1,1378,fate,2,control,248
48,2,d,1,1774,hid,2,control,248
48,2,t,1,1680,kit,2,control,248
48,2,d,1,1988,seed,2,control,248
48,2,t,1,1337,note,2,control,248
48,2,d,0,1369,mad,2,control,248
48,2,t,1,1233,neat,2,control,248
48,2,t,1,1500,root,2,control,248
48,2,t,1,1078,mount,2,control,248
48,2,d,1,1387,send,2,control,248
48,2,t,1,1939,sight,2,control,248
48,2,t,1,1969,moot,2,control,248
48,2,t,0,2629,debt,2,control,248
48,2,d,0,1521,cued,2,control,248
48,2,t,1,2402,feet,2,control,248
48,2,d,0,1694,wed,2,control,248
48,2,t,1,2431,fright,2,control,248
48,2,d,1,1422,owed,2,control,248
48,2,t,1,1495,meant,2,control,248
48,2,t,1,1630,cart,2,control,248
48,2,t,1,1829,mutt,2,control,248
48,2,d,1,2775,skid,2,control,248
48,2,d,1,2073,fond,2,control,248
48,2,t,1,2282,rot,2,control,248
48,2,t,1,1968,moat,2,control,248
48,2,t,1,1678,hurt,2,control,248
48,2,d,1,1499,fad,2,control,248
48,2,d,1,1887,Swede,2,control,248
48,2,t,1,1783,cot,2,control,248
48,2,t,1,1398,heart,2,control,248
48,2,d,1,1720,slide,2,control,248
48,2,t,1,1149,pot,2,control,248
48,2,d,1,1459,pad,2,control,248
48,2,d,0,1358,wade,2,control,248
48,2,d,1,1918,played,2,control,248
48,2,d,0,2204,cold,2,control,248
48,2,d,1,1471,wide,2,control,248
48,2,t,0,2426,rate,2,control,248
48,2,d,1,1250,said,2,control,248
49,2,d,0,881,cod,1,control,249
49,2,d,0,1485,need,1,control,249
49,2,d,1,1740,feed,1,control,249
49,2,d,1,1838,aid,1,control,249
49,2,d,0,2142,fried,1,control,249
49,2,d,1,1954,kid,1,control,249
49,2,d,1,1050,had,1,control,249
49,2,d,1,1219,mend,1,control,249
49,2,d,1,1420,node,1,control,249
49,2,d,1,1051,side,1,control,249
49,2,d,0,688,herd,1,control,249
49,2,d,1,1494,led,1,control,249
49,2,d,1,1105,dead,1,control,249
49,2,d,1,1109,heed,1,control,249
49,2,d,1,1315,hard,1,control,249
49,2,d,0,2112,mound,1,control,249
49,2,d,0,1407,mud,1,control,249
49,2,d,1,1512,laid,1,control,249
49,2,d,1,1283,raid,1,control,249
49,2,d,1,935,slid,1,control,249
49,2,d,1,961,made,1,control,249
49,2,d,1,1025,mode,1,control,249
49,2,d,1,781,rod,1,control,249
49,2,d,1,1589,mead,1,control,249
49,2,d,1,2301,plead,1,control,249
49,2,d,1,1043,mood,1,control,249
49,2,d,1,973,pod,1,control,249
49,2,d,1,924,rude,1,control,249
49,2,d,1,1573,card,1,control,249
49,2,d,0,1291,fade,1,control,249
49,2,t,0,1472,coat,1,control,249
49,2,t,1,1260,wrote,1,control,249
49,2,t,1,1095,sweet,1,control,249
49,2,t,1,1528,font,1,control,249
49,2,t,1,1638,colt,1,control,249
49,2,t,0,1773,sat,1,control,249
49,2,t,1,1374,fort,1,control,249
49,2,t,1,1086,skit,1,control,249
49,2,t,1,1506,set,1,control,249
49,2,t,0,737,mat,1,control,249
49,2,t,1,877,cute,1,control,249
49,2,t,1,958,hit,1,control,249
49,2,t,0,1055,height,1,control,249
49,2,t,1,1047,chart,1,control,249
49,2,t,0,1056,right,1,control,249
49,2,t,0,864,pat,1,control,249
49,2,t,1,1770,wheat,1,control,249
49,2,t,0,1442,oat,1,control,249
49,2,t,0,2206,white,1,control,249
49,2,t,1,1299,fat,1,control,249
49,2,t,1,1368,cent,1,control,249
49,2,t,1,1094,wet,1,control,249
49,2,t,1,1157,court,1,control,249
49,2,t,0,1101,knot,1,control,249
49,2,t,1,1738,wait,1,control,249
49,2,t,0,3195,slight,1,control,249
49,2,t,1,1228,plate,1,control,249
49,2,t,0,1895,spate,1,control,249
49,2,t,0,1133,seat,1,control,249
49,2,t,1,1367,plot,1,control,249
49,2,d,1,1068,nod,2,control,249
49,2,d,1,1287,ford,2,control,249
49,2,d,1,1450,hid,2,control,249
49,2,t,0,1089,root,2,control,249
49,2,d,1,1401,played,2,control,249
49,2,d,1,1217,said,2,control,249
49,2,d,0,888,wade,2,control,249
49,2,t,0,1046,rate,2,control,249
49,2,t,0,644,eight,2,control,249
49,2,d,1,1139,seed,2,control,249
49,2,t,0,670,debt,2,control,249
49,2,d,1,846,owed,2,control,249
49,2,d,1,2157,slide,2,control,249
49,2,t,0,1306,pot,2,control,249
49,2,d,1,1425,code,2,control,249
49,2,t,1,1907,moot,2,control,249
49,2,t,1,1140,meat,2,control,249
49,2,t,1,1373,cot,2,control,249
49,2,t,0,1880,note,2,control,249
49,2,d,1,1893,charred,2,control,249
49,2,t,1,2534,mate,2,control,249
49,2,t,0,1435,late,2,control,249
49,2,t,0,1372,let,2,control,249
49,2,d,1,947,pad,2,control,249
49,2,d,1,1149,fad,2,control,249
49,2,t,0,786,neat,2,control,249
49,2,d,0,1437,wed,2,control,249
49,2,d,1,1539,skid,2,control,249
49,2,t,1,1402,hurt,2,control,249
49,2,d,1,1142,send,2,control,249
49,2,d,1,1273,ride,2,control,249
49,2,t,0,1322,heart,2,control,249
49,2,t,0,1898,feet,2,control,249
49,2,d,0,1560,mad,2,control,249
49,2,d,0,1792,cued,2,control,249
49,2,t,1,994,mount,2,control,249
49,2,d,1,843,weed,2,control,249
49,2,t,1,883,fright,2,control,249
49,2,t,1,1466,rot,2,control,249
49,2,t,1,1270,meant,2,control,249
49,2,t,0,1151,moat,2,control,249
49,2,d,1,777,cold,2,control,249
49,2,d,1,946,hide,2,control,249
49,2,t,1,1010,hat,2,control,249
49,2,d,1,816,sad,2,control,249
49,2,t,0,1226,sight,2,control,249
49,2,d,0,1361,plod,2,control,249
49,2,d,1,1107,wide,2,control,249
49,2,d,1,1838,spade,2,control,249
49,2,t,0,1406,cart,2,control,249
49,2,d,1,2016,road,2,control,249
49,2,t,0,1506,kit,2,control,249
49,2,t,1,2199,pleat,2,control,249
49,2,d,1,1354,Swede,2,control,249
49,2,t,1,1163,mutt,2,control,249
49,2,d,1,1037,fond,2,control,249
49,2,t,1,930,heat,2,control,249
49,2,d,1,1170,cord,2,control,249
49,2,t,0,1240,fate,2,control,249
49,2,t,0,1155,slit,2,control,249
2,1,d,0,1357,plead,1,experimental,102
2,1,t,0,1230,oat,1,experimental,102
2,1,d,0,1186,mend,1,experimental,102
2,1,d,0,2599,feed,1,experimental,102
2,1,t,0,1896,chart,1,experimental,102
2,1,t,0,1044,wrote,1,experimental,102
2,1,t,0,1411,seat,1,experimental,102
2,1,t,0,1352,slight,1,experimental,102
2,1,d,0,889,aid,1,experimental,102
2,1,t,0,983,coat,1,experimental,102
2,1,t,0,1352,court,1,experimental,102
2,1,d,0,1521,raid,1,experimental,102
2,1,d,0,1723,fried,1,experimental,102
2,1,d,0,750,herd,1,experimental,102
2,1,t,0,1313,sat,1,experimental,102
2,1,t,0,1054,white,1,experimental,102
2,1,d,0,1152,mead,1,experimental,102
2,1,d,0,1131,need,1,experimental,102
2,1,d,0,815,made,1,experimental,102
2,1,t,0,1493,right,1,experimental,102
2,1,t,1,1111,pat,1,experimental,102
2,1,t,1,1623,mat,1,experimental,102
2,1,d,1,1187,mud,1,experimental,102
2,1,d,1,916,hard,1,experimental,102
2,1,d,1,1071,side,1,experimental,102
2,1,t,1,1403,skit,1,experimental,102
2,1,t,1,979,wet,1,experimental,102
2,1,t,1,1161,fort,1,experimental,102
2,1,t,1,1511,height,1,experimental,102
2,1,t,1,1143,cent,1,experimental,102
2,1,t,1,938,wait,1,experimental,102
2,1,d,1,896,card,1,experimental,102
2,1,t,1,1104,spate,1,experimental,102
2,1,t,1,880,cute,1,experimental,102
2,1,t,1,1312,plot,1,experimental,102
2,1,d,1,1067,cod,1,experimental,102
2,1,d,1,1146,heed,1,experimental,102
2,1,t,1,1008,fat,1,experimental,102
2,1,t,1,1349,knot,1,experimental,102
2,1,d,1,865,mood,1,experimental,102
2,1,d,1,740,pod,1,experimental,102
2,1,t,1,1151,wheat,1,experimental,102
2,1,t,1,1305,plate,1,experimental,102
2,1,t,1,1100,font,1,experimental,102
2,1,d,1,1043,mound,1,experimental,102
2,1,t,1,1571,set,1,experimental,102
